,0,1
8133,Watches ,9
8134,Footwear ,1
8135,Footwear ,1
8136,Watches ,9
8137,Watches ,9
8138,Footwear ,1
8139,Watches ,9
8140,Watches ,9
8141,Watches ,9
8142,Watches ,9
8143,Watches ,9
8144,Watches ,9
8145,Watches ,9
8146,Watches ,9
8147,Watches ,9
8148,Watches ,9
8149,Watches ,9
8150,Watches ,9
8151,Watches ,9
8152,Watches ,9
8153,Watches ,9
8154,Watches ,9
8155,Watches ,9
8156,Watches ,9
8157,Watches ,9
8158,Watches ,9
8159,Watches ,9
8160,Watches ,9
8161,Watches ,9
8162,Watches ,9
8163,Watches ,9
8164,Watches ,9
8165,Watches ,9
8166,Watches ,9
8167,Watches ,9
8168,Watches ,9
8169,Watches ,9
8170,Watches ,9
8171,Watches ,9
8172,Watches ,9
8173,Watches ,9
8174,Watches ,9
8175,Watches ,9
8176,Footwear ,1
8177,Watches ,9
8178,Footwear ,1
8179,Watches ,9
8180,Footwear ,1
8181,Footwear ,1
8182,Watches ,9
8183,Footwear ,1
8184,Footwear ,1
8185,Watches ,9
8186,Watches ,9
8187,Watches ,9
8188,Footwear ,1
8189,Footwear ,1
8190,Watches ,9
8191,Footwear ,1
8192,Footwear ,1
8193,Watches ,9
8194,Watches ,9
8195,Clothing ,0
8196,"Bags, Wallets & Belts ",3
8197,Baby Care ,7
8198,Clothing ,0
8199,Clothing ,0
8200,Automotive ,5
8201,Clothing ,0
8202,Clothing ,0
8203,Clothing ,0
8204,Jewellery ,11
8205,Clothing ,0
8206,Automotive ,5
8207,Automotive ,5
8208,Clothing ,0
8209,Clothing ,0
8210,Footwear ,1
8211,Jewellery ,11
8212,Clothing ,0
8213,Automotive ,5
8214,Clothing ,0
8215,Automotive ,5
8216,Clothing ,0
8217,Clothing ,0
8218,Clothing ,0
8219,Jewellery ,11
8220,Computers ,13
8221,Clothing ,0
8222,Clothing ,0
8223,Clothing ,0
8224,Footwear ,1
8225,Clothing ,0
8226,Clothing ,0
8227,Automotive ,5
8228,Toys & School Supplies ,10
8229,Clothing ,0
8230,Clothing ,0
8231,Jewellery ,11
8232,Clothing ,0
8233,Clothing ,0
8234,Kitchen & Dining ,12
8235,Automotive ,5
8236,Clothing ,0
8237,Clothing ,0
8238,Jewellery ,11
8239,Jewellery ,11
8240,Footwear ,1
8241,Footwear ,1
8242,Toys & School Supplies ,10
8243,Jewellery ,11
8244,Clothing ,0
8245,Clothing ,0
8246,Jewellery ,11
8247,Clothing ,0
8248,Automotive ,5
8249,Jewellery ,11
8250,Clothing ,0
8251,Baby Care ,7
8252,Automotive ,5
8253,Jewellery ,11
8254,Footwear ,1
8255,Automotive ,5
8256,Jewellery ,11
8257,Clothing ,0
8258,Footwear ,1
8259,Automotive ,5
8260,Clothing ,0
8261,Clothing ,0
8262,Clothing ,0
8263,Clothing ,0
8264,Clothing ,0
8265,Jewellery ,11
8266,Jewellery ,11
8267,Clothing ,0
8268,Automotive ,5
8269,Jewellery ,11
8270,Clothing ,0
8271,Jewellery ,11
8272,Toys & School Supplies ,10
8273,Jewellery ,11
8274,Automotive ,5
8275,Clothing ,0
8276,Automotive ,5
8277,Clothing ,0
8278,Footwear ,1
8279,Automotive ,5
8280,Footwear ,1
8281,Clothing ,0
8282,Automotive ,5
8283,Clothing ,0
8284,Automotive ,5
8285,Clothing ,0
8286,Footwear ,1
8287,Automotive ,5
8288,Clothing ,0
8289,Footwear ,1
8290,Footwear ,1
8291,Clothing ,0
8292,Kitchen & Dining ,12
8293,Automotive ,5
8294,Jewellery ,11
8295,Clothing ,0
8296,Clothing ,0
8297,Clothing ,0
8298,Footwear ,1
8299,Clothing ,0
8300,Footwear ,1
8301,Automotive ,5
8302,Automotive ,5
8303,Automotive ,5
8304,Footwear ,1
8305,Clothing ,0
8306,Jewellery ,11
8307,Automotive ,5
8308,Clothing ,0
8309,Baby Care ,7
8310,Clothing ,0
8311,Automotive ,5
8312,Toys & School Supplies ,10
8313,Clothing ,0
8314,Clothing ,0
8315,Automotive ,5
8316,Automotive ,5
8317,Baby Care ,7
8318,Clothing ,0
8319,Toys & School Supplies ,10
8320,Clothing ,0
8321,Footwear ,1
8322,Clothing ,0
8323,Clothing ,0
8324,Automotive ,5
8325,Clothing ,0
8326,Automotive ,5
8327,Footwear ,1
8328,Clothing ,0
8329,Automotive ,5
8330,Baby Care ,7
8331,Automotive ,5
8332,Baby Care ,7
8333,Automotive ,5
8334,Clothing ,0
8335,Baby Care ,7
8336,Footwear ,1
8337,Automotive ,5
8338,Clothing ,0
8339,Clothing ,0
8340,Automotive ,5
8341,Automotive ,5
8342,Clothing ,0
8343,Footwear ,1
8344,Home Decor & Festive Needs ,4
8345,Automotive ,5
8346,Home Decor & Festive Needs ,4
8347,Home Decor & Festive Needs ,4
8348,Home Decor & Festive Needs ,4
8349,Home Decor & Festive Needs ,4
8350,Tools & Hardware ,6
8351,Home Decor & Festive Needs ,4
8352,Automotive ,5
8353,Home Decor & Festive Needs ,4
8354,Automotive ,5
8355,Automotive ,5
8356,Automotive ,5
8357,Home Decor & Festive Needs ,4
8358,Automotive ,5
8359,Home Decor & Festive Needs ,4
8360,Home Decor & Festive Needs ,4
8361,Home Decor & Festive Needs ,4
8362,Automotive ,5
8363,Automotive ,5
8364,Home Decor & Festive Needs ,4
8365,Automotive ,5
8366,Automotive ,5
8367,Automotive ,5
8368,Automotive ,5
8369,Home Decor & Festive Needs ,4
8370,Home Decor & Festive Needs ,4
8371,Clothing ,0
8372,Kitchen & Dining ,12
8373,Baby Care ,7
8374,Clothing ,0
8375,Clothing ,0
8376,Computers ,13
8377,Clothing ,0
8378,Clothing ,0
8379,Clothing ,0
8380,Clothing ,0
8381,Clothing ,0
8382,Clothing ,0
8383,Clothing ,0
8384,Clothing ,0
8385,Jewellery ,11
8386,Clothing ,0
8387,Clothing ,0
8388,Jewellery ,11
8389,Jewellery ,11
8390,Clothing ,0
8391,Clothing ,0
8392,Jewellery ,11
8393,Jewellery ,11
8394,Clothing ,0
8395,Clothing ,0
8396,Jewellery ,11
8397,Jewellery ,11
8398,Jewellery ,11
8399,Jewellery ,11
8400,Jewellery ,11
8401,Jewellery ,11
8402,Jewellery ,11
8403,Jewellery ,11
8404,Clothing ,0
8405,Clothing ,0
8406,Jewellery ,11
8407,Clothing ,0
8408,Clothing ,0
8409,Clothing ,0
8410,Clothing ,0
8411,Clothing ,0
8412,Clothing ,0
8413,Clothing ,0
8414,Clothing ,0
8415,Clothing ,0
8416,Footwear ,1
8417,Clothing ,0
8418,Footwear ,1
8419,Clothing ,0
8420,Footwear ,1
8421,Footwear ,1
8422,Footwear ,1
8423,Footwear ,1
8424,Clothing ,0
8425,Clothing ,0
8426,Clothing ,0
8427,Baby Care ,7
8428,Clothing ,0
8429,Clothing ,0
8430,Clothing ,0
8431,Clothing ,0
8432,Clothing ,0
8433,Clothing ,0
8434,Clothing ,0
8435,Clothing ,0
8436,Clothing ,0
8437,Clothing ,0
8438,Jewellery ,11
8439,Jewellery ,11
8440,Jewellery ,11
8441,Jewellery ,11
8442,Jewellery ,11
8443,Clothing ,0
8444,Clothing ,0
8445,Clothing ,0
8446,Clothing ,0
8447,Clothing ,0
8448,Clothing ,0
8449,Clothing ,0
8450,Clothing ,0
8451,Clothing ,0
8452,Clothing ,0
8453,Clothing ,0
8454,Clothing ,0
8455,Clothing ,0
8456,Clothing ,0
8457,Clothing ,0
8458,Clothing ,0
8459,Clothing ,0
8460,Clothing ,0
8461,Clothing ,0
8462,Clothing ,0
8463,Clothing ,0
8464,Clothing ,0
8465,Clothing ,0
8466,Clothing ,0
8467,Clothing ,0
8468,Clothing ,0
8469,Clothing ,0
8470,Clothing ,0
8471,Clothing ,0
8472,Clothing ,0
8473,Clothing ,0
8474,Clothing ,0
8475,Clothing ,0
8476,Clothing ,0
8477,Clothing ,0
8478,Clothing ,0
8479,Clothing ,0
8480,Clothing ,0
8481,Clothing ,0
8482,Clothing ,0
8483,Clothing ,0
8484,Clothing ,0
8485,Clothing ,0
8486,Clothing ,0
8487,Clothing ,0
8488,Clothing ,0
8489,Jewellery ,11
8490,Clothing ,0
8491,Clothing ,0
8492,Clothing ,0
8493,Clothing ,0
8494,Clothing ,0
8495,Clothing ,0
8496,Clothing ,0
8497,Clothing ,0
8498,Mobiles & Accessories ,8
8499,Jewellery ,11
8500,Clothing ,0
8501,Clothing ,0
8502,Clothing ,0
8503,Jewellery ,11
8504,Clothing ,0
8505,Clothing ,0
8506,Footwear ,1
8507,Clothing ,0
8508,Clothing ,0
8509,Clothing ,0
8510,Clothing ,0
8511,Clothing ,0
8512,Clothing ,0
8513,Clothing ,0
8514,Clothing ,0
8515,Clothing ,0
8516,Footwear ,1
8517,Clothing ,0
8518,Clothing ,0
8519,Clothing ,0
8520,Clothing ,0
8521,Clothing ,0
8522,Clothing ,0
8523,Clothing ,0
8524,Clothing ,0
8525,Clothing ,0
8526,Clothing ,0
8527,Clothing ,0
8528,Clothing ,0
8529,Clothing ,0
8530,Clothing ,0
8531,Clothing ,0
8532,Clothing ,0
8533,Clothing ,0
8534,Clothing ,0
8535,Clothing ,0
8536,Clothing ,0
8537,Clothing ,0
8538,Jewellery ,11
8539,Mobiles & Accessories ,8
8540,Clothing ,0
8541,Mobiles & Accessories ,8
8542,Mobiles & Accessories ,8
8543,Mobiles & Accessories ,8
8544,Mobiles & Accessories ,8
8545,Mobiles & Accessories ,8
8546,Mobiles & Accessories ,8
8547,Mobiles & Accessories ,8
8548,Mobiles & Accessories ,8
8549,Mobiles & Accessories ,8
8550,Mobiles & Accessories ,8
8551,Mobiles & Accessories ,8
8552,Mobiles & Accessories ,8
8553,Mobiles & Accessories ,8
8554,Mobiles & Accessories ,8
8555,Mobiles & Accessories ,8
8556,Mobiles & Accessories ,8
8557,Mobiles & Accessories ,8
8558,Mobiles & Accessories ,8
8559,Clothing ,0
8560,Clothing ,0
8561,Clothing ,0
8562,Clothing ,0
8563,Clothing ,0
8564,Clothing ,0
8565,Jewellery ,11
8566,Clothing ,0
8567,Jewellery ,11
8568,Clothing ,0
8569,Clothing ,0
8570,Clothing ,0
8571,Clothing ,0
8572,Clothing ,0
8573,Jewellery ,11
8574,Jewellery ,11
8575,Jewellery ,11
8576,Jewellery ,11
8577,Jewellery ,11
8578,Clothing ,0
8579,Jewellery ,11
8580,Clothing ,0
8581,Jewellery ,11
8582,Jewellery ,11
8583,Clothing ,0
8584,Clothing ,0
8585,Clothing ,0
8586,Mobiles & Accessories ,8
8587,Clothing ,0
8588,Mobiles & Accessories ,8
8589,Mobiles & Accessories ,8
8590,Mobiles & Accessories ,8
8591,Clothing ,0
8592,Mobiles & Accessories ,8
8593,Mobiles & Accessories ,8
8594,Mobiles & Accessories ,8
8595,Mobiles & Accessories ,8
8596,Mobiles & Accessories ,8
8597,Mobiles & Accessories ,8
8598,Mobiles & Accessories ,8
8599,Mobiles & Accessories ,8
8600,Mobiles & Accessories ,8
8601,Mobiles & Accessories ,8
8602,Mobiles & Accessories ,8
8603,Mobiles & Accessories ,8
8604,Mobiles & Accessories ,8
8605,Clothing ,0
8606,Clothing ,0
8607,Clothing ,0
8608,Clothing ,0
8609,Clothing ,0
8610,Clothing ,0
8611,Clothing ,0
8612,Clothing ,0
8613,Clothing ,0
8614,Clothing ,0
8615,Clothing ,0
8616,Clothing ,0
8617,Clothing ,0
8618,Clothing ,0
8619,Clothing ,0
8620,Clothing ,0
8621,Clothing ,0
8622,Clothing ,0
8623,Clothing ,0
8624,Clothing ,0
8625,Clothing ,0
8626,Clothing ,0
8627,Clothing ,0
8628,Clothing ,0
8629,Clothing ,0
8630,Footwear ,1
8631,Clothing ,0
8632,Clothing ,0
8633,Clothing ,0
8634,Clothing ,0
8635,Jewellery ,11
8636,Clothing ,0
8637,Clothing ,0
8638,Clothing ,0
8639,Clothing ,0
8640,Clothing ,0
8641,Clothing ,0
8642,Clothing ,0
8643,Clothing ,0
8644,Clothing ,0
8645,Clothing ,0
8646,Clothing ,0
8647,Clothing ,0
8648,Clothing ,0
8649,Clothing ,0
8650,Clothing ,0
8651,Clothing ,0
8652,Clothing ,0
8653,Clothing ,0
8654,Clothing ,0
8655,Clothing ,0
8656,Clothing ,0
8657,Toys & School Supplies ,10
8658,Jewellery ,11
8659,Clothing ,0
8660,Clothing ,0
8661,Clothing ,0
8662,Jewellery ,11
8663,Clothing ,0
8664,Clothing ,0
8665,Clothing ,0
8666,Clothing ,0
8667,Clothing ,0
8668,Clothing ,0
8669,Clothing ,0
8670,Clothing ,0
8671,Clothing ,0
8672,Clothing ,0
8673,Clothing ,0
8674,Clothing ,0
8675,Clothing ,0
8676,Clothing ,0
8677,Clothing ,0
8678,Clothing ,0
8679,Clothing ,0
8680,Clothing ,0
8681,Clothing ,0
8682,Jewellery ,11
8683,Clothing ,0
8684,Clothing ,0
8685,Clothing ,0
8686,Clothing ,0
8687,Clothing ,0
8688,Clothing ,0
8689,Clothing ,0
8690,Jewellery ,11
8691,Jewellery ,11
8692,Clothing ,0
8693,Jewellery ,11
8694,Jewellery ,11
8695,Jewellery ,11
8696,Jewellery ,11
8697,Jewellery ,11
8698,Mobiles & Accessories ,8
8699,Footwear ,1
8700,Jewellery ,11
8701,Clothing ,0
8702,Clothing ,0
8703,Clothing ,0
8704,Clothing ,0
8705,Clothing ,0
8706,Clothing ,0
8707,Clothing ,0
8708,Clothing ,0
8709,Clothing ,0
8710,Clothing ,0
8711,Clothing ,0
8712,Clothing ,0
8713,Clothing ,0
8714,Clothing ,0
8715,Clothing ,0
8716,Clothing ,0
8717,Clothing ,0
8718,Clothing ,0
8719,Clothing ,0
8720,Jewellery ,11
8721,Clothing ,0
8722,Clothing ,0
8723,Clothing ,0
8724,Clothing ,0
8725,Clothing ,0
8726,Clothing ,0
8727,Clothing ,0
8728,Clothing ,0
8729,Clothing ,0
8730,Clothing ,0
8731,Clothing ,0
8732,Clothing ,0
8733,Clothing ,0
8734,Clothing ,0
8735,Clothing ,0
8736,Jewellery ,11
8737,Clothing ,0
8738,Jewellery ,11
8739,Clothing ,0
8740,Clothing ,0
8741,Clothing ,0
8742,Clothing ,0
8743,Clothing ,0
8744,Clothing ,0
8745,Clothing ,0
8746,Clothing ,0
8747,Clothing ,0
8748,Clothing ,0
8749,Clothing ,0
8750,Pens & Stationery ,2
8751,Pens & Stationery ,2
8752,Footwear ,1
8753,Clothing ,0
8754,Clothing ,0
8755,Clothing ,0
8756,Clothing ,0
8757,Clothing ,0
8758,Clothing ,0
8759,Clothing ,0
8760,Home Decor & Festive Needs ,4
8761,Home Decor & Festive Needs ,4
8762,Home Decor & Festive Needs ,4
8763,Home Decor & Festive Needs ,4
8764,Home Decor & Festive Needs ,4
8765,Jewellery ,11
8766,Jewellery ,11
8767,Jewellery ,11
8768,Clothing ,0
8769,Clothing ,0
8770,Jewellery ,11
8771,Clothing ,0
8772,Jewellery ,11
8773,Clothing ,0
8774,Jewellery ,11
8775,Clothing ,0
8776,Jewellery ,11
8777,Clothing ,0
8778,Jewellery ,11
8779,Jewellery ,11
8780,Footwear ,1
8781,Footwear ,1
8782,Footwear ,1
8783,Footwear ,1
8784,Footwear ,1
8785,Clothing ,0
8786,Clothing ,0
8787,Clothing ,0
8788,Clothing ,0
8789,Clothing ,0
8790,Clothing ,0
8791,Jewellery ,11
8792,Clothing ,0
8793,Footwear ,1
8794,Clothing ,0
8795,Clothing ,0
8796,Clothing ,0
8797,Clothing ,0
8798,Clothing ,0
8799,Clothing ,0
8800,Home Decor & Festive Needs ,4
8801,Clothing ,0
8802,Clothing ,0
8803,Home Decor & Festive Needs ,4
8804,Clothing ,0
8805,Clothing ,0
8806,Baby Care ,7
8807,Automotive ,5
8808,Clothing ,0
8809,Automotive ,5
8810,Clothing ,0
8811,Home Decor & Festive Needs ,4
8812,Home Decor & Festive Needs ,4
8813,Kitchen & Dining ,12
8814,Clothing ,0
8815,Clothing ,0
8816,Home Decor & Festive Needs ,4
8817,Kitchen & Dining ,12
8818,Watches ,9
8819,Clothing ,0
8820,Home Decor & Festive Needs ,4
8821,Home Decor & Festive Needs ,4
8822,Pens & Stationery ,2
8823,Clothing ,0
8824,Clothing ,0
8825,Clothing ,0
8826,Clothing ,0
8827,Clothing ,0
8828,Clothing ,0
8829,Clothing ,0
8830,Clothing ,0
8831,Clothing ,0
8832,Clothing ,0
8833,Tools & Hardware ,6
8834,Kitchen & Dining ,12
8835,Mobiles & Accessories ,8
8836,Jewellery ,11
8837,Jewellery ,11
8838,Jewellery ,11
8839,Jewellery ,11
8840,Jewellery ,11
8841,Pens & Stationery ,2
8842,Pens & Stationery ,2
8843,Pens & Stationery ,2
8844,Kitchen & Dining ,12
8845,Clothing ,0
8846,Watches ,9
8847,Kitchen & Dining ,12
8848,Kitchen & Dining ,12
8849,"Bags, Wallets & Belts ",3
8850,Kitchen & Dining ,12
8851,Kitchen & Dining ,12
8852,Kitchen & Dining ,12
8853,Footwear ,1
8854,Clothing ,0
8855,Clothing ,0
8856,Clothing ,0
8857,Footwear ,1
8858,Clothing ,0
8859,Clothing ,0
8860,Clothing ,0
8861,Footwear ,1
8862,Footwear ,1
8863,Footwear ,1
8864,Clothing ,0
8865,Clothing ,0
8866,Clothing ,0
8867,"Bags, Wallets & Belts ",3
8868,Clothing ,0
8869,Clothing ,0
8870,Clothing ,0
8871,Clothing ,0
8872,Footwear ,1
8873,Clothing ,0
8874,Clothing ,0
8875,Computers ,13
8876,Computers ,13
8877,Clothing ,0
8878,Clothing ,0
8879,Clothing ,0
8880,Clothing ,0
8881,Footwear ,1
8882,Clothing ,0
8883,Clothing ,0
8884,Clothing ,0
8885,Footwear ,1
8886,Automotive ,5
8887,Clothing ,0
8888,Clothing ,0
8889,Mobiles & Accessories ,8
8890,Clothing ,0
8891,Footwear ,1
8892,Footwear ,1
8893,Clothing ,0
8894,Clothing ,0
8895,Clothing ,0
8896,Footwear ,1
8897,Clothing ,0
8898,Clothing ,0
8899,Clothing ,0
8900,Footwear ,1
8901,Clothing ,0
8902,Clothing ,0
8903,Footwear ,1
8904,Clothing ,0
8905,Clothing ,0
8906,Footwear ,1
8907,Clothing ,0
8908,Clothing ,0
8909,Footwear ,1
8910,Clothing ,0
8911,Clothing ,0
8912,Footwear ,1
8913,"Bags, Wallets & Belts ",3
8914,Clothing ,0
8915,"Bags, Wallets & Belts ",3
8916,Clothing ,0
8917,Clothing ,0
8918,Clothing ,0
8919,Clothing ,0
8920,Clothing ,0
8921,Clothing ,0
8922,Clothing ,0
8923,Clothing ,0
8924,Clothing ,0
8925,Clothing ,0
8926,Clothing ,0
8927,Clothing ,0
8928,Clothing ,0
8929,Clothing ,0
8930,Clothing ,0
8931,Clothing ,0
8932,Footwear ,1
8933,Clothing ,0
8934,Clothing ,0
8935,Clothing ,0
8936,Footwear ,1
8937,Clothing ,0
8938,Footwear ,1
8939,Footwear ,1
8940,"Bags, Wallets & Belts ",3
8941,Clothing ,0
8942,Clothing ,0
8943,Watches ,9
8944,Footwear ,1
8945,Clothing ,0
8946,"Bags, Wallets & Belts ",3
8947,Clothing ,0
8948,Clothing ,0
8949,Clothing ,0
8950,Clothing ,0
8951,Clothing ,0
8952,Clothing ,0
8953,Clothing ,0
8954,Kitchen & Dining ,12
8955,Clothing ,0
8956,Clothing ,0
8957,Kitchen & Dining ,12
8958,Clothing ,0
8959,Kitchen & Dining ,12
8960,Clothing ,0
8961,Clothing ,0
8962,Clothing ,0
8963,Clothing ,0
8964,Clothing ,0
8965,Clothing ,0
8966,Clothing ,0
8967,Clothing ,0
8968,Clothing ,0
8969,Clothing ,0
8970,Clothing ,0
8971,Clothing ,0
8972,Clothing ,0
8973,Clothing ,0
8974,Clothing ,0
8975,Clothing ,0
8976,Clothing ,0
8977,Clothing ,0
8978,Clothing ,0
8979,Clothing ,0
8980,Clothing ,0
8981,Clothing ,0
8982,Clothing ,0
8983,Clothing ,0
8984,Clothing ,0
8985,Clothing ,0
8986,Clothing ,0
8987,Clothing ,0
8988,Clothing ,0
8989,Clothing ,0
8990,Clothing ,0
8991,Clothing ,0
8992,Clothing ,0
8993,Clothing ,0
8994,Clothing ,0
8995,Clothing ,0
8996,Clothing ,0
8997,Clothing ,0
8998,Clothing ,0
8999,Clothing ,0
9000,Clothing ,0
9001,Clothing ,0
9002,Clothing ,0
9003,Clothing ,0
9004,Clothing ,0
9005,Clothing ,0
9006,Clothing ,0
9007,Clothing ,0
9008,Clothing ,0
9009,Clothing ,0
9010,Clothing ,0
9011,Clothing ,0
9012,Footwear ,1
9013,Clothing ,0
9014,Clothing ,0
9015,Mobiles & Accessories ,8
9016,Mobiles & Accessories ,8
9017,Mobiles & Accessories ,8
9018,Mobiles & Accessories ,8
9019,Mobiles & Accessories ,8
9020,Clothing ,0
9021,Clothing ,0
9022,Mobiles & Accessories ,8
9023,Clothing ,0
9024,Automotive ,5
9025,Clothing ,0
9026,Automotive ,5
9027,Clothing ,0
9028,Mobiles & Accessories ,8
9029,Automotive ,5
9030,Mobiles & Accessories ,8
9031,Automotive ,5
9032,Clothing ,0
9033,Mobiles & Accessories ,8
9034,Clothing ,0
9035,Clothing ,0
9036,Mobiles & Accessories ,8
9037,Mobiles & Accessories ,8
9038,Automotive ,5
9039,Automotive ,5
9040,Clothing ,0
9041,Mobiles & Accessories ,8
9042,Automotive ,5
9043,Automotive ,5
9044,Automotive ,5
9045,Mobiles & Accessories ,8
9046,Clothing ,0
9047,Clothing ,0
9048,Clothing ,0
9049,Clothing ,0
9050,Clothing ,0
9051,Clothing ,0
9052,Automotive ,5
9053,Clothing ,0
9054,Clothing ,0
9055,Automotive ,5
9056,Clothing ,0
9057,Clothing ,0
9058,Automotive ,5
9059,Automotive ,5
9060,Clothing ,0
9061,Automotive ,5
9062,Automotive ,5
9063,Clothing ,0
9064,Home Decor & Festive Needs ,4
9065,"Bags, Wallets & Belts ",3
9066,Clothing ,0
9067,Automotive ,5
9068,Clothing ,0
9069,Clothing ,0
9070,Automotive ,5
9071,Automotive ,5
9072,Clothing ,0
9073,Automotive ,5
9074,Automotive ,5
9075,Automotive ,5
9076,Clothing ,0
9077,Automotive ,5
9078,Clothing ,0
9079,Clothing ,0
9080,Clothing ,0
9081,Clothing ,0
9082,Clothing ,0
9083,Clothing ,0
9084,Automotive ,5
9085,Clothing ,0
9086,Automotive ,5
9087,Clothing ,0
9088,Clothing ,0
9089,Clothing ,0
9090,Automotive ,5
9091,Clothing ,0
9092,Automotive ,5
9093,Clothing ,0
9094,Automotive ,5
9095,Automotive ,5
9096,Clothing ,0
9097,Clothing ,0
9098,Clothing ,0
9099,Automotive ,5
9100,Clothing ,0
9101,Automotive ,5
9102,Clothing ,0
9103,Clothing ,0
9104,Clothing ,0
9105,Clothing ,0
9106,Clothing ,0
9107,Clothing ,0
9108,Clothing ,0
9109,Home Decor & Festive Needs ,4
9110,Home Decor & Festive Needs ,4
9111,Clothing ,0
9112,Footwear ,1
9113,Home Decor & Festive Needs ,4
9114,Footwear ,1
9115,Automotive ,5
9116,Home Decor & Festive Needs ,4
9117,Automotive ,5
9118,Automotive ,5
9119,Automotive ,5
9120,Home Decor & Festive Needs ,4
9121,Footwear ,1
9122,Automotive ,5
9123,Footwear ,1
9124,Footwear ,1
9125,Home Decor & Festive Needs ,4
9126,Footwear ,1
9127,"Bags, Wallets & Belts ",3
9128,Automotive ,5
9129,Footwear ,1
9130,Footwear ,1
9131,Home Decor & Festive Needs ,4
9132,Home Decor & Festive Needs ,4
9133,Home Decor & Festive Needs ,4
9134,Home Decor & Festive Needs ,4
9135,Footwear ,1
9136,Footwear ,1
9137,Footwear ,1
9138,Footwear ,1
9139,Footwear ,1
9140,Automotive ,5
9141,Clothing ,0
9142,Home Decor & Festive Needs ,4
9143,Automotive ,5
9144,Footwear ,1
9145,Baby Care ,7
9146,Jewellery ,11
9147,Clothing ,0
9148,Home Decor & Festive Needs ,4
9149,Home Decor & Festive Needs ,4
9150,Clothing ,0
9151,Footwear ,1
9152,Footwear ,1
9153,Jewellery ,11
9154,Home Decor & Festive Needs ,4
9155,Clothing ,0
9156,Clothing ,0
9157,Baby Care ,7
9158,Footwear ,1
9159,"Bags, Wallets & Belts ",3
9160,Footwear ,1
9161,Clothing ,0
9162,Clothing ,0
9163,Home Decor & Festive Needs ,4
9164,Footwear ,1
9165,Home Decor & Festive Needs ,4
9166,Jewellery ,11
9167,Footwear ,1
9168,Home Decor & Festive Needs ,4
9169,Home Decor & Festive Needs ,4
9170,Footwear ,1
9171,Pens & Stationery ,2
9172,Kitchen & Dining ,12
9173,Footwear ,1
9174,Clothing ,0
9175,Home Decor & Festive Needs ,4
9176,Footwear ,1
9177,Home Decor & Festive Needs ,4
9178,Home Decor & Festive Needs ,4
9179,Pens & Stationery ,2
9180,Kitchen & Dining ,12
9181,Jewellery ,11
9182,Footwear ,1
9183,Home Decor & Festive Needs ,4
9184,Baby Care ,7
9185,Home Decor & Festive Needs ,4
9186,Jewellery ,11
9187,Home Decor & Festive Needs ,4
9188,Jewellery ,11
9189,Jewellery ,11
9190,Footwear ,1
9191,Home Decor & Festive Needs ,4
9192,Jewellery ,11
9193,Footwear ,1
9194,Jewellery ,11
9195,Home Decor & Festive Needs ,4
9196,Home Decor & Festive Needs ,4
9197,Jewellery ,11
9198,Jewellery ,11
9199,Footwear ,1
9200,Footwear ,1
9201,Footwear ,1
9202,Home Decor & Festive Needs ,4
9203,Baby Care ,7
9204,Footwear ,1
9205,Jewellery ,11
9206,Clothing ,0
9207,Footwear ,1
9208,Clothing ,0
9209,Home Decor & Festive Needs ,4
9210,Footwear ,1
9211,Footwear ,1
9212,Toys & School Supplies ,10
9213,Computers ,13
9214,Tools & Hardware ,6
9215,Kitchen & Dining ,12
9216,Computers ,13
9217,Clothing ,0
9218,Tools & Hardware ,6
9219,Toys & School Supplies ,10
9220,Computers ,13
9221,Kitchen & Dining ,12
9222,Clothing ,0
9223,Toys & School Supplies ,10
9224,Clothing ,0
9225,Clothing ,0
9226,Clothing ,0
9227,Clothing ,0
9228,Clothing ,0
9229,Baby Care ,7
9230,Clothing ,0
9231,Clothing ,0
9232,Clothing ,0
9233,Baby Care ,7
9234,Baby Care ,7
9235,"Bags, Wallets & Belts ",3
9236,"Bags, Wallets & Belts ",3
9237,Baby Care ,7
9238,Clothing ,0
9239,Clothing ,0
9240,Clothing ,0
9241,"Bags, Wallets & Belts ",3
9242,Clothing ,0
9243,Clothing ,0
9244,Clothing ,0
9245,Clothing ,0
9246,Clothing ,0
9247,Baby Care ,7
9248,Clothing ,0
9249,Clothing ,0
9250,Clothing ,0
9251,"Bags, Wallets & Belts ",3
9252,Clothing ,0
9253,Clothing ,0
9254,Baby Care ,7
9255,Clothing ,0
9256,Clothing ,0
9257,Clothing ,0
9258,"Bags, Wallets & Belts ",3
9259,Clothing ,0
9260,Clothing ,0
9261,Clothing ,0
9262,Clothing ,0
9263,Clothing ,0
9264,Baby Care ,7
9265,Mobiles & Accessories ,8
9266,Clothing ,0
9267,Clothing ,0
9268,Clothing ,0
9269,Clothing ,0
9270,Clothing ,0
9271,Clothing ,0
9272,Clothing ,0
9273,Clothing ,0
9274,Jewellery ,11
9275,Clothing ,0
9276,Automotive ,5
9277,Clothing ,0
9278,Baby Care ,7
9279,Baby Care ,7
9280,Clothing ,0
9281,Tools & Hardware ,6
9282,Clothing ,0
9283,Baby Care ,7
9284,Clothing ,0
9285,Clothing ,0
9286,Baby Care ,7
9287,Baby Care ,7
9288,Baby Care ,7
9289,Baby Care ,7
9290,Baby Care ,7
9291,Tools & Hardware ,6
9292,Clothing ,0
9293,Kitchen & Dining ,12
9294,Kitchen & Dining ,12
9295,Kitchen & Dining ,12
9296,Baby Care ,7
